timestamp,open,high,low,close,volume_btc,volume_usdt,tradecount
2024-07-29 06:00:00,69662.07,69888.0,69551.0,69588.01,1097.84452,76531086.2968107,62687
2024-07-29 07:00:00,69588.01,69611.3,69446.0,69528.01,1011.61388,70329008.1810606,60010
2024-07-29 08:00:00,69528.01,69700.0,69375.0,69457.5,656.77325,45665176.165052,40821
2024-07-29 09:00:00,69457.51,69618.9,69440.0,69520.0,713.20072,49570381.0808736,37149
2024-07-29 10:00:00,69520.0,69743.07,69378.8,69620.0,743.84688,51750653.7876363,43763
2024-07-29 11:00:00,69620.0,69838.62,69580.0,69580.01,900.06669,62760903.9932687,46888
2024-07-29 12:00:00,69580.01,69950.0,69396.74,69799.38,1451.28526,101110500.409879,70099
2024-07-29 13:00:00,69799.37,70079.99,69088.0,69273.6,4339.27014,302363729.3335294,178951
2024-07-29 14:00:00,69273.59,69294.64,68071.98,68228.01,3026.68088,207853067.79960912,164882
2024-07-29 15:00:00,68228.01,68304.0,67668.34,68104.0,2569.35164,174656087.3720394,140700
2024-07-29 16:00:00,68103.99,68118.0,66800.0,66940.01,3974.77521,267297741.31755048,196389
2024-07-29 17:00:00,66940.01,67177.52,66428.0,67015.08,3084.77284,206318231.5000816,170837
2024-07-29 18:00:00,67015.09,67547.32,66940.0,67419.99,1330.02008,89535898.0730304,76770
2024-07-29 19:00:00,67419.99,67549.73,67242.99,67303.05,693.95142,46779480.8753465,42145
2024-07-29 20:00:00,67303.05,67392.01,67158.0,67369.99,469.94603,31626373.0328922,34037
2024-07-29 21:00:00,67370.0,67510.01,67030.0,67500.0,717.72731,48266951.5463874,42032
2024-07-29 22:00:00,67499.99,67553.66,67140.0,67227.36,460.75972,31047099.7374028,35861
2024-07-29 23:00:00,67227.35,67264.01,66600.0,66784.69,1215.08884,81267945.0139345,83074
2024-07-30 00:00:00,66784.68,66862.45,65862.0,66610.0,2915.26069,193166157.6148102,128135
2024-07-30 01:00:00,66610.01,66886.0,66060.06,66211.33,1208.75036,80365753.3452567,72126
2024-07-30 02:00:00,66211.32,66477.8,65958.57,66418.01,1133.36375,75102100.7229615,60807
2024-07-30 03:00:00,66418.0,66680.0,66380.0,66610.0,732.36446,48730421.1609884,44865
2024-07-30 04:00:00,66610.0,66808.04,66533.14,66808.04,532.22539,35480656.611037,32926
2024-07-30 05:00:00,66808.04,66808.04,66322.49,66484.01,729.74093,48573656.4799083,46492
2024-07-30 06:00:00,66484.01,66775.0,66464.17,66766.01,399.62507,26631900.2347087,40488
2024-07-30 07:00:00,66766.0,67000.0,66766.0,66952.0,834.68149,55853969.1109686,48566
2024-07-30 08:00:00,66952.0,66999.92,66712.0,66772.01,687.68717,45976139.3696954,44350
2024-07-30 09:00:00,66772.01,66900.56,66444.0,66608.01,562.09159,37487783.3159642,44478
2024-07-30 10:00:00,66608.01,66687.34,66404.53,66581.87,601.07358,40000041.173166,50225
2024-07-30 11:00:00,66581.88,66720.0,66488.71,66574.01,476.42342,31732049.9349292,41635
2024-07-30 12:00:00,66574.0,66820.01,66233.07,66668.0,1202.54612,80025677.3244826,84295
2024-07-30 13:00:00,66668.01,66948.0,66332.61,66381.99,908.66387,60527260.0125932,82318
2024-07-30 14:00:00,66382.0,66449.99,65660.89,65810.0,2571.18005,169993339.9040939,130819
2024-07-30 15:00:00,65810.01,66332.01,65555.0,66216.01,1403.78889,92598196.9599624,102825
2024-07-30 16:00:00,66216.01,66550.01,66145.0,66180.01,629.10607,41725589.2384312,56435
2024-07-30 17:00:00,66180.02,66210.01,65684.68,65868.01,1013.37053,66799522.9142176,89038
2024-07-30 18:00:00,65868.01,66074.98,65600.0,65824.01,857.83946,56453085.0959611,77743
2024-07-30 19:00:00,65824.0,66008.01,65556.56,65931.02,950.33271,62527757.1618263,79199
2024-07-30 20:00:00,65931.03,66240.0,65302.67,66186.01,1780.27506,117211384.8454219,122603
2024-07-30 21:00:00,66186.0,66312.8,65942.0,66304.0,409.68569,27087238.3513272,51421
2024-07-30 22:00:00,66304.0,66356.89,66072.43,66222.0,379.01701,25106551.3798932,56352
2024-07-30 23:00:00,66222.0,66307.5,66130.0,66188.0,213.16105,14114492.5368162,33942
2024-07-31 00:00:00,66188.0,66413.0,65881.96,66344.0,619.04281,40932716.5519598,61303
2024-07-31 01:00:00,66344.01,66404.01,66104.0,66296.0,334.00952,22141864.940338,36590
2024-07-31 02:00:00,66295.99,66413.28,66068.63,66122.16,399.73998,26464433.3279262,37451
2024-07-31 03:00:00,66122.17,66228.86,66026.12,66058.0,372.44784,24621293.489431,32026
2024-07-31 04:00:00,66058.0,66092.0,65496.0,65804.0,899.70132,59153436.1689881,57893
2024-07-31 05:00:00,65804.0,66221.55,65578.51,66175.52,906.31705,59717525.9442949,58207
2024-07-31 06:00:00,66175.53,66554.4,66120.6,66459.99,1123.26462,74560680.8923454,64806
2024-07-31 07:00:00,66460.0,66527.11,66213.0,66224.0,447.50807,29708493.4090435,34745
2024-07-31 08:00:00,66224.0,66370.0,66044.0,66312.01,609.60851,40377959.2104468,40410
2024-07-31 09:00:00,66312.01,66374.01,66162.37,66262.0,347.22471,23016743.4534211,33932
2024-07-31 10:00:00,66262.01,66262.01,65954.54,65992.0,516.06956,34106241.929097,38091
2024-07-31 11:00:00,65992.0,66144.0,65958.0,66094.01,356.84286,23579094.1667189,30502
2024-07-31 12:00:00,66094.01,66294.0,66000.0,66153.82,553.77911,36622225.239658,54612
2024-07-31 13:00:00,66153.82,66849.24,66136.0,66508.0,1327.05883,88353377.5165336,94270
2024-07-31 14:00:00,66508.01,66733.02,65963.25,66440.0,1822.66459,120944625.0448615,107056
2024-07-31 15:00:00,66440.01,66560.01,66326.0,66379.99,663.87816,44112739.8754559,54158
2024-07-31 16:00:00,66379.99,66751.32,66287.87,66362.0,678.14956,45093523.0048227,58259
2024-07-31 17:00:00,66362.01,66836.3,66303.84,66686.0,716.24977,47705346.552985,55608
2024-07-31 18:00:00,66686.01,66733.99,66138.0,66527.99,1237.29065,82187081.6562071,103041
2024-07-31 19:00:00,66527.99,66649.12,64957.14,65256.83,3777.68319,247274009.2182438,229162
2024-07-31 20:00:00,65256.83,65422.0,64543.57,64595.81,2050.40584,132983134.0491334,130746
2024-07-31 21:00:00,64595.81,65136.04,64530.0,64978.0,1450.50923,94037417.9743743,91431
2024-07-31 22:00:00,64978.0,65058.0,64634.0,64980.01,730.42884,47371937.1275061,56007
2024-07-31 23:00:00,64980.01,64996.0,64627.97,64628.0,685.56443,44377431.8522196,49670
2024-08-01 00:00:00,64628.01,64841.29,64316.55,64645.9,1271.22941,82114039.5356354,97642
2024-08-01 01:00:00,64645.9,64816.01,64099.0,64202.0,1394.76324,89743281.0578014,86256
2024-08-01 02:00:00,64202.0,64254.0,63900.0,64110.01,1829.24939,117139756.4604433,102737
2024-08-01 03:00:00,64110.0,64139.82,63750.0,63936.01,1273.19128,81406488.630669,73796
2024-08-01 04:00:00,63936.01,64058.0,63613.33,63740.41,1258.10705,80292888.2240863,85198
2024-08-01 05:00:00,63740.41,64357.38,63584.0,64303.99,1574.31338,100770272.1500344,85065
2024-08-01 06:00:00,64304.0,64454.0,64124.0,64226.0,767.67304,49337668.0044147,53255
2024-08-01 07:00:00,64226.0,64488.0,64216.71,64328.59,507.42839,32661595.8540667,51154
2024-08-01 08:00:00,64328.6,64560.01,64310.0,64507.17,671.75258,43305520.4476163,41670
2024-08-01 09:00:00,64507.18,64701.41,64441.2,64466.0,741.11821,47847882.1847674,42603
2024-08-01 10:00:00,64466.01,64610.01,64299.87,64584.55,679.91455,43810085.1221398,39330
2024-08-01 11:00:00,64584.54,64690.0,64467.4,64674.25,562.26161,36311216.5728746,46393
2024-08-01 12:00:00,64674.26,64926.52,64634.89,64883.98,793.66658,51429056.8119983,56399
2024-08-01 13:00:00,64883.99,64949.58,64466.21,64754.03,824.8589,53371330.3503928,65493
2024-08-01 14:00:00,64754.02,64776.75,63928.1,63935.83,1520.44035,97688332.7097277,122742
2024-08-01 15:00:00,63935.83,63962.0,62666.07,62906.6,4867.57964,307584081.2542748,274104
2024-08-01 16:00:00,62907.44,63203.99,62652.55,62908.0,2247.41429,141432499.6760497,185091
2024-08-01 17:00:00,62908.01,63254.82,62302.0,63220.0,2830.78277,177417027.8062049,164297
2024-08-01 18:00:00,63220.0,63435.75,62811.26,62954.0,2268.81997,143109561.7377557,205573
2024-08-01 19:00:00,62953.99,63509.83,62944.01,63422.01,1194.87928,75610264.5685138,83151
2024-08-01 20:00:00,63422.01,64776.0,63336.61,64760.0,2346.97089,150431775.8355373,161037
2024-08-01 21:00:00,64760.01,65356.0,64628.01,64889.03,1718.44824,111539525.9384163,116183
2024-08-01 22:00:00,64889.04,65659.78,64869.49,65184.37,1352.78035,88417986.506212,99868
2024-08-01 23:00:00,65184.37,65470.84,65000.0,65354.02,1044.62515,68105655.2190473,58220
2024-08-02 00:00:00,65354.02,65596.14,64895.83,64897.99,882.43436,57593463.5692651,64324
2024-08-02 01:00:00,64898.0,64898.0,64548.01,64647.99,936.14981,60601482.9582288,69418
2024-08-02 02:00:00,64648.0,64821.99,63668.0,64359.91,1590.23256,102125060.3478738,106983
2024-08-02 03:00:00,64359.92,64636.8,64246.0,64609.18,754.34259,48615683.3219113,57496
2024-08-02 04:00:00,64609.17,64655.17,64438.0,64531.99,490.12041,31629339.4990657,44885
2024-08-02 05:00:00,64531.98,64541.72,64078.0,64170.01,1001.77839,64378399.6012033,58129
2024-08-02 06:00:00,64170.01,64640.0,63807.29,64477.21,1386.59857,88964672.6300425,106232
2024-08-02 07:00:00,64477.22,64516.01,64124.87,64164.07,944.57984,60751981.812096,74957
2024-08-02 08:00:00,64164.07,64610.0,64044.0,64598.01,1005.20836,64654180.8320144,69383
2024-08-02 09:00:00,64598.01,64618.75,64420.8,64511.99,560.78311,36180061.7983612,41325
2024-08-02 10:00:00,64512.0,64873.61,64350.0,64764.93,804.0882,51947190.2125781,51360
2024-08-02 11:00:00,64764.93,64974.0,64649.96,64660.01,932.49056,60404226.1775328,52772
2024-08-02 12:00:00,64660.01,64940.01,64118.6,64846.0,2278.09126,147062269.4133992,139911
2024-08-02 13:00:00,64846.0,65524.01,64558.15,65229.99,2709.88702,176425219.8210628,144951
2024-08-02 14:00:00,65229.99,65366.01,63102.0,63157.95,4724.50891,303161669.8779446,268778
2024-08-02 15:00:00,63157.95,63636.46,62432.9,63416.01,4670.33215,294319305.6277448,258638
2024-08-02 16:00:00,63416.0,63611.24,62964.41,63307.38,1657.67588,104933287.225027,117308
2024-08-02 17:00:00,63307.39,63456.01,63066.0,63098.01,743.54298,47040573.1292225,82214
2024-08-02 18:00:00,63098.01,63220.0,62784.0,62898.25,1026.49958,64683264.565076,86934
2024-08-02 19:00:00,62898.24,62981.56,62515.0,62633.57,1627.26837,102089417.986596,112306
2024-08-02 20:00:00,62633.58,63187.26,62088.0,62622.01,2476.71591,155040184.7305916,145506
2024-08-02 21:00:00,62622.01,62736.01,61286.54,61987.01,2830.77006,175180727.7718172,145485
2024-08-02 22:00:00,61987.02,62250.0,61230.01,61386.01,1492.72604,92151609.0116981,87066
2024-08-02 23:00:00,61386.01,61782.0,61311.0,61498.33,1293.60445,79655513.7778046,71374
2024-08-03 00:00:00,61498.34,61725.78,60903.0,61132.01,2158.32562,132408407.4804993,93050
2024-08-03 01:00:00,61132.01,61390.12,60505.0,61342.01,2498.20118,152257261.8663713,127949
2024-08-03 02:00:00,61342.01,61614.0,61217.99,61450.01,1235.71624,75918681.5983638,57851
2024-08-03 03:00:00,61450.01,61975.0,61310.9,61895.99,1165.23343,71878777.4506334,54567
2024-08-03 04:00:00,61895.99,61981.43,61398.01,61566.25,674.61075,41638635.2650921,36538
2024-08-03 05:00:00,61566.26,61720.34,61512.0,61693.99,369.59368,22773619.3784005,25022
2024-08-03 06:00:00,61694.0,61847.11,61674.69,61827.89,391.96603,24202827.5885765,25003
2024-08-03 07:00:00,61827.89,61906.37,61618.7,61662.01,591.46276,36529405.1941954,34128
2024-08-03 08:00:00,61662.02,61740.6,61480.0,61629.68,536.12938,33030507.3022142,32553
2024-08-03 09:00:00,61629.68,61749.07,61457.89,61735.99,468.75911,28864090.9342806,33269
2024-08-03 10:00:00,61735.98,61885.9,61668.06,61822.01,462.84734,28593970.3913528,26468
2024-08-03 11:00:00,61822.01,62002.39,61785.51,61919.38,528.52742,32722260.2104174,37954
2024-08-03 12:00:00,61919.38,62198.22,61847.04,62002.71,824.67931,51181005.340279,49508
2024-08-03 13:00:00,62002.71,62040.01,61844.49,62007.99,483.17523,29922494.9648246,35371
2024-08-03 14:00:00,62007.99,62173.01,61900.0,61990.0,522.43205,32421357.3465824,40824
2024-08-03 15:00:00,61990.0,62088.38,60833.33,60879.0,1851.0634,113679104.0827817,117865
2024-08-03 16:00:00,60879.01,61288.0,60387.0,60912.01,3779.61996,229934821.9506846,198505
2024-08-03 17:00:00,60912.01,61015.5,60450.0,60576.0,1471.63779,89338115.1082703,126943
2024-08-03 18:00:00,60575.99,60840.0,60174.54,60243.97,1887.75774,114069091.5619291,125115
2024-08-03 19:00:00,60243.97,60628.24,59920.0,60246.0,2092.03786,125868019.6895386,124773
2024-08-03 20:00:00,60246.01,60716.64,60158.0,60395.97,965.52159,58359210.9450506,73102
2024-08-03 21:00:00,60395.97,60849.93,59850.0,60648.0,1578.50839,95219207.7972797,94065
2024-08-03 22:00:00,60648.0,60765.0,60370.67,60629.84,597.64878,36219348.7626,50063
2024-08-03 23:00:00,60629.85,60830.0,60380.0,60697.99,899.26063,54525678.969892,49069
2024-08-04 00:00:00,60697.99,60814.16,60597.32,60747.0,612.35285,37177123.1094042,38127
2024-08-04 01:00:00,60747.0,60774.02,60320.0,60743.58,550.52464,33341127.1438864,46671
2024-08-04 02:00:00,60743.57,61117.63,60714.29,60886.95,879.07402,53572142.1259309,55634
2024-08-04 03:00:00,60886.96,60902.36,60692.0,60735.0,460.77491,28001922.7981788,31660
2024-08-04 04:00:00,60735.0,60792.47,60546.67,60564.12,399.81815,24256606.330053,28461
2024-08-04 05:00:00,60564.12,60938.54,60542.5,60792.0,468.34097,28457894.9159136,27469
2024-08-04 06:00:00,60792.0,60871.5,60714.6,60819.61,284.28564,17286145.181208,22697
2024-08-04 07:00:00,60819.6,60830.0,60260.0,60373.99,819.82285,49593663.1054588,60866
2024-08-04 08:00:00,60374.0,60666.0,60081.57,60565.41,862.41634,52081689.0244094,62619
2024-08-04 09:00:00,60566.0,60740.0,60504.0,60708.0,332.05825,20133365.1162355,26030
2024-08-04 10:00:00,60708.0,60828.7,60529.08,60812.01,494.27022,29992490.1124222,33292
2024-08-04 11:00:00,60812.01,61000.0,60779.0,60896.0,491.41428,29917742.6642664,35258
2024-08-04 12:00:00,60896.0,61097.55,60800.0,61062.0,451.93334,27551356.4696826,38392
2024-08-04 13:00:00,61062.0,61089.36,60822.0,60822.01,429.99502,26197444.4215066,36254
2024-08-04 14:00:00,60822.01,60876.0,59317.0,59586.7,3573.41697,214248028.2372898,216673
2024-08-04 15:00:00,59586.69,59600.0,58960.0,59086.01,2940.33636,174310766.8130868,141057
2024-08-04 16:00:00,59086.01,59314.57,58621.0,58663.9,2156.62874,127207420.5403772,121139
2024-08-04 17:00:00,58663.9,58750.0,57122.77,57864.43,5593.91789,324744723.4405296,280735
2024-08-04 18:00:00,57864.43,58930.58,57748.85,58770.6,2855.09279,166672744.4010687,148690
2024-08-04 19:00:00,58770.6,59497.21,58530.8,59257.66,2334.95061,138016610.5615702,112830
2024-08-04 20:00:00,59257.67,59583.0,58850.39,59158.0,1086.95356,64337857.6834871,73852
2024-08-04 21:00:00,59158.01,59163.52,58357.15,58459.98,1164.75251,68439732.9924253,68301
2024-08-04 22:00:00,58459.98,59133.33,58392.21,58715.83,1092.088,64209782.071038,94874
2024-08-04 23:00:00,58715.83,58762.01,58001.81,58161.0,1281.30112,74741662.2843062,84614
2024-08-05 00:00:00,58161.0,58305.59,55701.0,56174.02,6366.26136,362230202.8982555,291400
2024-08-05 01:00:00,56174.01,56294.0,52300.17,54432.65,18291.93944,994367173.8544248,667088
2024-08-05 02:00:00,54432.65,54720.0,53600.0,54697.98,7647.8959,414105480.9798633,295017
2024-08-05 03:00:00,54697.98,54713.99,53797.14,53890.87,3830.3656,207834703.0262698,202363
2024-08-05 04:00:00,53890.87,54576.71,53394.01,53528.01,4506.48269,243428292.93393287,191193
2024-08-05 05:00:00,53526.01,53856.05,52300.0,52718.0,9486.11842,503163660.432339,424959
2024-08-05 06:00:00,52717.99,52994.28,49000.0,51588.0,20888.72287,1064461490.3047116,728327
2024-08-05 07:00:00,51588.0,53088.22,51356.02,52674.19,8503.60672,445202551.6614596,369451
2024-08-05 08:00:00,52674.2,53218.37,52288.0,52752.0,5272.69477,278060294.4675135,271397
2024-08-05 09:00:00,52752.0,52935.63,51750.01,52667.8,3568.47028,187328341.0062486,215329
2024-08-05 10:00:00,52667.8,52667.8,50671.66,51386.0,5666.36487,291523416.20691913,298116
2024-08-05 11:00:00,51384.0,51899.99,50633.47,51340.0,4715.94005,241492286.62327647,292720
2024-08-05 12:00:00,51340.0,51542.0,49542.83,49804.0,10310.06291,519615168.60720223,427638
2024-08-05 13:00:00,49804.01,52534.09,49599.9,51951.0,11920.84778,608248389.5384847,530836
2024-08-05 14:00:00,51951.01,54516.01,51951.01,54061.68,11347.47221,606355376.9824567,546203
2024-08-05 15:00:00,54061.67,54980.0,53500.0,54321.09,6182.10967,336188989.0511645,306881
2024-08-05 16:00:00,54321.08,55600.0,54034.0,54039.11,5846.92743,320370699.3635244,284071
2024-08-05 17:00:00,54039.11,55068.42,53767.48,54707.99,3352.59724,182648730.5272484,203555
2024-08-05 18:00:00,54708.0,54717.14,53000.0,53096.84,3324.36066,178927273.2535427,206240
2024-08-05 19:00:00,53096.85,53601.0,52555.0,53470.09,3753.87523,199260776.28617728,250078
2024-08-05 20:00:00,53470.08,54404.0,53462.0,54393.85,2144.05024,115550910.641825,176149
2024-08-05 21:00:00,54393.85,55200.0,54272.0,54372.01,1946.64283,106427999.7231611,139753
2024-08-05 22:00:00,54372.0,54971.0,54206.09,54695.87,1482.40313,81012363.9868598,130282
2024-08-05 23:00:00,54695.87,55082.0,53876.47,54018.81,1709.37956,93123605.0730397,119451
2024-08-06 00:00:00,54018.82,56064.21,53950.0,56038.0,4020.21665,222477592.8350171,211659
2024-08-06 01:00:00,56037.99,56276.0,55436.0,55723.98,2935.50989,164161545.5045277,155426
2024-08-06 02:00:00,55723.99,56064.0,55628.44,55845.44,2144.92755,119740465.2120641,118602
2024-08-06 03:00:00,55845.44,55888.0,55471.5,55665.73,1405.9911,78290819.5494333,98795
2024-08-06 04:00:00,55665.73,55760.0,55255.0,55493.98,1633.25285,90661446.2799686,110616
2024-08-06 05:00:00,55493.97,55999.0,55257.82,55925.97,1722.28213,95833587.5816584,111245
2024-08-06 06:00:00,55925.96,56050.0,55535.69,55782.0,2232.18355,124591176.9835266,131636
2024-08-06 07:00:00,55782.0,56169.48,55458.0,55999.99,2142.87168,119712795.8038795,117642
2024-08-06 08:00:00,55998.02,56122.0,54600.01,54992.0,3660.95326,202591920.6661144,203656
2024-08-06 09:00:00,54992.01,55309.54,54602.21,55211.99,2763.88727,151818569.4139458,185086
2024-08-06 10:00:00,55211.98,55440.47,54879.25,55062.0,1473.76294,81221754.8759519,128914
2024-08-06 11:00:00,55062.0,55400.85,54868.36,55210.01,1488.38598,82090614.6591827,112421
2024-08-06 12:00:00,55210.0,55468.0,54677.49,54772.01,2140.16498,117822394.9340167,124279
2024-08-06 13:00:00,54772.01,55438.03,54371.94,55204.0,3421.11371,187921843.3146268,223603
2024-08-06 14:00:00,55203.99,56605.55,55152.0,56132.01,6015.8167,337643328.22077125,313343
2024-08-06 15:00:00,56132.01,56429.98,55735.0,56405.99,2155.87056,120910456.6288837,158788
2024-08-06 16:00:00,56405.99,56899.0,56234.8,56775.52,3029.81314,171462078.0003981,157594
2024-08-06 17:00:00,56775.51,56988.83,56487.17,56494.0,2411.99491,136904201.3150972,130286
2024-08-06 18:00:00,56492.01,57040.99,56356.0,56729.99,1969.44663,111866918.457881,124522
2024-08-06 19:00:00,56730.0,56878.0,56312.66,56765.48,1416.02875,80221147.7466749,113919
2024-08-06 20:00:00,56769.98,56850.48,56172.09,56541.99,1551.33085,87637991.6072319,119766
2024-08-06 21:00:00,56542.0,56632.0,56090.69,56458.01,977.6353,55075369.2510362,68015
2024-08-06 22:00:00,56458.0,56935.56,55942.02,56200.26,1874.33722,105665520.3942012,126774
2024-08-06 23:00:00,56200.26,56416.46,55800.0,56022.01,1296.99916,72695309.0937989,87237
2024-08-07 00:00:00,56022.0,56375.0,55557.88,56269.99,1727.99543,96700597.1651692,119963
2024-08-07 01:00:00,56270.0,57000.0,55782.0,56965.99,1878.60068,106187148.5078215,130456
2024-08-07 02:00:00,56965.99,57287.99,56501.0,56762.01,2274.53901,129475480.559034,126339
2024-08-07 03:00:00,56762.01,56980.62,56590.0,56862.0,875.41298,49706663.6384534,71068
2024-08-07 04:00:00,56862.01,57250.0,56750.0,57048.02,1671.15949,95359788.2797862,81424
2024-08-07 05:00:00,57048.02,57246.23,56704.0,56796.01,1465.85788,83543395.7621807,82962
2024-08-07 06:00:00,56796.01,56996.0,56692.39,56838.57,1094.48522,62194011.0964504,70545
2024-08-07 07:00:00,56838.58,57091.57,56544.7,56920.91,1215.73729,69091801.3881305,65746
2024-08-07 08:00:00,56920.91,57448.9,56871.44,57348.0,1496.95967,85523554.8222817,67189
2024-08-07 09:00:00,57348.0,57669.0,57170.9,57350.01,2015.58278,115796018.7019785,90939
2024-08-07 10:00:00,57350.01,57736.05,57255.1,57323.0,1172.75864,67397635.7087699,69683
2024-08-07 11:00:00,57322.99,57372.01,56870.39,56963.38,1916.02762,109460742.6960685,81704
2024-08-07 12:00:00,56963.39,57341.38,56812.0,57292.0,1773.60438,101283446.7425897,96738
2024-08-07 13:00:00,57292.0,57479.6,56710.5,56834.0,2150.98919,122870582.1112652,114900
2024-08-07 14:00:00,56832.06,56988.0,55650.0,56085.83,4134.20562,232394674.7437436,202344
2024-08-07 15:00:00,56085.83,56400.0,55768.5,56094.5,1946.88224,109130206.4173392,114393
2024-08-07 16:00:00,56094.51,56290.42,55800.03,56125.47,1771.8996,99330298.6932279,96670
2024-08-07 17:00:00,56125.48,56300.0,55435.0,55570.59,2350.11275,131147845.7496447,119399
2024-08-07 18:00:00,55570.59,55623.48,54676.35,54805.01,3462.66481,190589652.4270306,166612
2024-08-07 19:00:00,54805.01,55152.15,54682.36,54759.22,1821.81006,100057251.8318192,99710
2024-08-07 20:00:00,54760.97,55297.46,54643.02,55141.31,2085.03326,114634954.8545694,116442
2024-08-07 21:00:00,55141.31,55566.24,54868.95,55416.0,1363.9891,75339270.6042902,66125
2024-08-07 22:00:00,55416.0,55464.32,54558.62,55284.01,1743.64068,95911950.8598641,92627
2024-08-07 23:00:00,55284.0,55434.57,54926.97,55134.16,859.42846,47426880.2410745,53526
2024-08-08 00:00:00,55133.76,55370.07,54730.0,55300.0,1305.09221,71900063.7273582,81500
2024-08-08 01:00:00,55300.0,57381.36,55270.35,56868.0,4003.00881,224908213.9043684,178791
2024-08-08 02:00:00,56868.0,57636.36,56822.0,57364.0,2063.72332,118229505.6584714,102001
2024-08-08 03:00:00,57364.0,57636.35,57046.0,57049.74,1275.97754,73224713.3360752,69084
2024-08-08 04:00:00,57049.74,57234.11,56670.47,56765.34,1051.42972,59904934.6431704,69349
2024-08-08 05:00:00,56765.35,57019.62,56714.52,56955.62,695.37757,39582448.2985458,51091
2024-08-08 06:00:00,56955.62,57352.13,56794.35,57216.0,851.93145,48639366.0447983,57766
2024-08-08 07:00:00,57216.0,57434.35,57122.0,57193.49,1072.16338,61419836.1251918,69699
2024-08-08 08:00:00,57193.48,57382.51,57100.69,57230.0,936.47776,53595118.6033051,51103
2024-08-08 09:00:00,57230.0,57495.0,56978.52,57339.19,882.70365,50527106.795977,54240
2024-08-08 10:00:00,57339.2,57558.0,57197.43,57377.09,1024.38947,58806850.1575049,52333
2024-08-08 11:00:00,57377.1,57670.04,57252.11,57320.51,845.35727,48565418.6987124,62146
2024-08-08 12:00:00,57320.51,58486.02,57000.0,57924.62,4026.90433,233208683.1513648,272638
2024-08-08 13:00:00,57924.63,58255.0,56700.0,57266.73,3143.35857,180765549.7164078,180356
2024-08-08 14:00:00,57266.73,58998.98,57168.71,58922.25,3376.24767,196552243.4797882,189209
2024-08-08 15:00:00,58922.25,59505.0,58640.0,59428.03,3768.91338,222679095.1981242,160847
2024-08-08 16:00:00,59428.03,59863.0,59354.45,59568.56,3443.04468,205156574.908183,149206
2024-08-08 17:00:00,59568.57,59854.53,59272.21,59469.88,1207.73852,71928002.0016008,80320
2024-08-08 18:00:00,59469.89,59696.44,59317.89,59328.09,781.71579,46490402.1560781,51248
2024-08-08 19:00:00,59328.1,59819.6,59237.59,59414.51,1317.07769,78501490.2400339,67676
2024-08-08 20:00:00,59414.52,59683.5,59297.34,59506.29,616.80621,36709823.6085825,42064
2024-08-08 21:00:00,59506.3,61355.66,59500.0,61173.69,2520.68689,152291925.4141475,123988
2024-08-08 22:00:00,61170.44,62530.0,60621.22,62332.0,4551.00737,279729397.3502938,207619
2024-08-08 23:00:00,62332.0,62745.14,61583.22,61685.99,3588.39624,222995529.21373472,178768
2024-08-09 00:00:00,61686.0,61744.37,61086.95,61214.0,2033.4276,124979809.5903736,104192
2024-08-09 01:00:00,61214.01,61550.08,60720.0,61400.0,1766.56142,108057064.3457092,82677
2024-08-09 02:00:00,61400.0,61461.03,61147.88,61235.51,829.95324,50885031.5506856,48800
2024-08-09 03:00:00,61235.51,61573.27,61171.86,61358.39,743.62787,45614724.9146303,42618
2024-08-09 04:00:00,61358.39,61390.7,60720.0,60720.01,1063.85453,64932742.6390808,63522
2024-08-09 05:00:00,60720.01,60998.0,60588.63,60989.0,981.14947,59709363.3524045,55787
2024-08-09 06:00:00,60988.99,61113.5,60734.87,60890.01,1032.32739,62903463.4689197,51509
2024-08-09 07:00:00,60890.01,61225.0,60750.52,60863.57,1398.19774,85280941.1175503,55872
2024-08-09 08:00:00,60863.58,61110.96,60600.34,61095.73,896.53055,54574488.3358277,50145
2024-08-09 09:00:00,61095.73,61210.31,60718.21,60759.99,852.399,51952766.2172041,56463
2024-08-09 10:00:00,60760.0,60847.99,60170.16,60600.01,1726.08072,104391681.3015024,97118
2024-08-09 11:00:00,60600.01,60797.75,60362.29,60655.24,763.4406,46278791.8969133,59985
2024-08-09 12:00:00,60655.25,60800.0,60236.0,60551.99,922.51907,55836978.5958184,63808
2024-08-09 13:00:00,60551.99,60757.83,59800.0,60450.01,2863.87359,172434046.3322503,148538
2024-08-09 14:00:00,60450.02,61115.11,59535.0,60341.07,3519.45144,212254814.67202,207163
2024-08-09 15:00:00,60346.98,60587.24,59800.0,59810.23,1450.52956,87269680.8519923,92193
2024-08-09 16:00:00,59810.24,60450.0,59700.0,60432.65,1358.31729,81608294.2623473,87597
2024-08-09 17:00:00,60432.65,60747.53,60153.01,60197.5,1038.11949,62757924.9311531,61784
2024-08-09 18:00:00,60197.5,60368.42,59835.38,60314.23,780.72783,46922788.3223809,59910
2024-08-09 19:00:00,60314.23,60750.0,60116.0,60681.42,617.44285,37371836.3907649,54653
2024-08-09 20:00:00,60681.79,60986.03,60526.66,60745.96,669.7114,40671191.3790397,46786
2024-08-09 21:00:00,60745.96,60866.65,59909.16,60732.01,1565.30947,94409553.6904906,87997
2024-08-09 22:00:00,60732.0,60985.0,60289.53,60763.58,1477.45761,89544185.6189738,90547
2024-08-09 23:00:00,60763.59,60927.95,60348.74,60837.99,621.47044,37708391.7342306,58145
